
0,6; 2.80574324249, -0.362375359725, 3.23534887307, 2.81574324249, -0.352375359725, 3.24534887307, 2.79574324249, -0.372375359725, 3.22534887307; 0, 30,1,1; 0.47264695862514744; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04234224233122421323; 0.883191511686; 2212; 0.975; 2.80574324249/-0.362375359725/-5; 0/0/0; 0;

1,7; 0.627792387175, -2.64926673179, -1.85308893895, 0.637792387175, -2.63926673179, -1.84308893895, 0.617792387175, -2.65926673179, -1.86308893895; 0, 22,1,1; 0.9555712780495887; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01342411421243444134; 0.846883763551; 2212; 0.975; 0.627792387175/-2.64926673179/-5; 0/0/0; 0;

1,8; 0.341073622009, 0.142275242025, 0.73753395661, 0.351073622009, 0.152275242025, 0.74753395661, 0.331073622009, 0.132275242025, 0.72753395661; 0, 35,1,1; 0.321524958509541; 1; 0,5,1; 1 1 1/1 2 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/4 12 1/; 00334323433324332322; 0.298215059946; 2212; 0.975; 0.341073622009/0.142275242025/-5; 0/0/0; 0;

0,8; 0.339686715007, 0.151316336318, 1.31455507077, 0.349686715007, 0.161316336318, 1.32455507077, 0.329686715007, 0.141316336318, 1.30455507077; 0, 35,1,1; 0.6736095651490438; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 9 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00022441214114441331; 0.379539368514; 2212; 0.975; 0.339686715007/0.151316336318/-5; 0/0/0; 0;

0,8; 0.332746665886, 0.1421119701, -1.36210538405, 0.342746665886, 0.1521119701, -1.35210538405, 0.322746665886, 0.1321119701, -1.37210538405; 0, 36,1,1; 0.156839386904297; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04222242322221322123; 1.16364324514; 2212; 0.975; 0.332746665886/0.1421119701/-5; 0/0/0; 0;

0,8; 0.336118437063, 0.140951225164, -3.28594529149, 0.346118437063, 0.150951225164, -3.27594529149, 0.326118437063, 0.130951225164, -3.29594529149; 0, 24,1,1; 0.23359054789917022; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04311134212432421411; 0.38291927658; 2212; 0.975; 0.336118437063/0.140951225164/-5; 0/0/0; 0;

0,8; 0.328566183177, 0.134045069005, 2.02293916642, 0.338566183177, 0.144045069005, 2.03293916642, 0.318566183177, 0.124045069005, 2.01293916642; 0, 35,1,1; 0.9779845564912203; 1; 0,3,1; 1 9 1/2 9 1/3 9 1/4 1 1/4 9 1/; 32224321034431133133; 1.7338922366; 2212; 0.975; 0.328566183177/0.134045069005/-5; 0/0/0; 0;

0,8; 0.347746899137, 0.141463684817, 2.81113319929, 0.357746899137, 0.151463684817, 2.82113319929, 0.337746899137, 0.131463684817, 2.80113319929; 0, 44,1,1; 0.3177249909917363; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03344423213324444431; 0.0234352162058; 2212; 0.975; 0.347746899137/0.141463684817/-5; 0/0/0; 0;

0,8; 0.344604647899, 0.134338884749, -0.0267745755792, 0.354604647899, 0.144338884749, -0.0167745755792, 0.334604647899, 0.124338884749, -0.0367745755792; 0, 36,1,1; 0.9000864205933115; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04321232334443312134; 0.746003168435; 2212; 0.975; 0.344604647899/0.134338884749/-5; 0/0/0; 0;

1,9; -0.330039641965, -2.15076623092, 0.494872811386, -0.320039641965, -2.14076623092, 0.504872811386, -0.340039641965, -2.16076623092, 0.484872811386; 0, 16,1,1; 0.16721901379810944; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01321121223221313111; 0.558858942626; 2212; 0.975; -0.330039641965/-2.15076623092/-5; 0/0/0; 0;

0,9; -0.348569089334, -2.12829338222, 3.50973228141, -0.338569089334, -2.11829338222, 3.51973228141, -0.358569089334, -2.13829338222, 3.49973228141; 0, 4,1,1; 0.6718233197434136; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01323111323212141142; 0.283162773995; 2212; 0.975; -0.348569089334/-2.12829338222/-5; 0/0/0; 0;

1,10; -1.69672727367, -2.15197405514, 0.334086445489, -1.68672727367, -2.14197405514, 0.344086445489, -1.70672727367, -2.16197405514, 0.324086445489; 0, 15,1,1; 0.14175399587599313; 0; 0,3,1; 1 1 1/1 11 1/2 11 1/3 11 1/4 11 1/; 21113313410422344131; 1.31915315748; 2212; 0.975; -1.69672727367/-2.15197405514/-5; 0/0/0; 0;

0,10; -1.69609847633, -2.14882882915, -3.21348059009, -1.68609847633, -2.13882882915, -3.20348059009, -1.70609847633, -2.15882882915, -3.22348059009; 0, 32,1,1; 0.3210258939782876; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04212441312332144243; 1.00528441384; 2212; 0.975; -1.69609847633/-2.14882882915/-5; 0/0/0; 0;

0,10; -1.69587512675, -2.15193142963, 2.14857085634, -1.68587512675, -2.14193142963, 2.15857085634, -1.70587512675, -2.16193142963, 2.13857085634; 0, 15,1,1; 0.9985129821316729; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03312111331212244333; 1.14737809928; 2212; 0.975; -1.69587512675/-2.15193142963/-5; 0/0/0; 0;

0,10; -1.69591266538, -2.15278097839, 0.999012891567, -1.68591266538, -2.14278097839, 1.00901289157, -1.70591266538, -2.16278097839, 0.989012891567; 0, 15,1,1; 0.5189398364884815; 0; 0,5,1; 1 1 1/1 2 1/1 5 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00133314242114221134; 1.91105341563; 2212; 0.975; -1.69591266538/-2.15278097839/-5; 0/0/0; 0;

0,10; -1.69346374129, -2.14740382069, 2.37411393913, -1.68346374129, -2.13740382069, 2.38411393913, -1.70346374129, -2.15740382069, 2.36411393913; 0, 26,1,1; 0.1609988641629847; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02333432213233232214; 0.370256760902; 2212; 0.975; -1.69346374129/-2.14740382069/-5; 0/0/0; 0;

2,0; -2.44359700411, -0.179593545523, -2.27035410997, -2.43359700411, -0.169593545523, -2.26035410997, -2.45359700411, -0.189593545523, -2.28035410997; 0, 34,1,1; 0.000790159203802729; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01331324122421222441; 1.97085739498; 2212; 0.975; -2.44359700411/-0.179593545523/-5; 0/0/0; 0;

0,0; -2.42727521241, -0.19636192231, -2.1518140663, -2.41727521241, -0.18636192231, -2.1418140663, -2.43727521241, -0.20636192231, -2.1618140663; 0, 34,1,1; 0.0015197576312811075; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01331243213411213224; 0.712668436398; 2212; 0.975; -2.42727521241/-0.19636192231/-5; 0/0/0; 0;

0,0; -2.42855750565, -0.200242308165, 1.26342366, -2.41855750565, -0.190242308165, 1.27342366, -2.43855750565, -0.210242308165, 1.25342366; 0, 9,1,1; 0.7672821082503298; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03211222321212334121; 0.8481247076; 2212; 0.975; -2.42855750565/-0.200242308165/-5; 0/0/0; 0;

1,1; -2.07884589432, -0.760863447627, -2.82891549746, -2.06884589432, -0.750863447627, -2.81891549746, -2.08884589432, -0.770863447627, -2.83891549746; 0, 32,1,1; 0.5565327893651189; 0; 0,3,1; 1 1 1/2 1 1/3 1 1/4 1 1/4 9 1/; 02134131244441212121; 1.84419931857; 2212; 0.975; -2.07884589432/-0.760863447627/-5; 0/0/0; 0;

1,2; -2.16659837158, -0.876438810939, -0.383206349213, -2.15659837158, -0.866438810939, -0.373206349213, -2.17659837158, -0.886438810939, -0.393206349213; 0, 9,1,1; 0.001361698894390863; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03141332314124144121; 0.14199480758; 2212; 0.975; -2.16659837158/-0.876438810939/-5; 0/0/0; 0;

1,3; 2.03984789171, 0.787146272347, -1.67992776881, 2.04984789171, 0.797146272347, -1.66992776881, 2.02984789171, 0.777146272347, -1.68992776881; 0, 20,1,1; 0.01369735276771955; 1; 0,7,1; 1 11 1/1 12 1/1 13 1/2 11 1/2 12 1/2 13 1/3 11 1/3 12 1/3 13 1/4 1 1/4 11 1/4 12 1/4 13 1/; 31212322120002414213; 0.669005023456; 2212; 0.975; 2.03984789171/0.787146272347/-5; 0/0/0; 0;

0,3; 2.04087767777, 0.785624629404, 0.905768217527, 2.05087767777, 0.795624629404, 0.915768217527, 2.03087767777, 0.775624629404, 0.895768217527; 0, 2,1,1; 0.3772267276118848; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02112124142123411131; 0.721154417251; 2212; 0.975; 2.04087767777/0.785624629404/-5; 0/0/0; 0;

1,4; 1.3345853742, -0.951693290576, 1.64751907993, 1.3445853742, -0.941693290576, 1.65751907993, 1.3245853742, -0.961693290576, 1.63751907993; 0, 2,1,1; 0.8147274068294101; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01244131234412314413; 0.430804388923; 2212; 0.975; 1.3345853742/-0.951693290576/-5; 0/0/0; 0;

0,4; 1.33688501967, -0.865570931527, -3.86634951025, 1.34688501967, -0.855570931527, -3.85634951025, 1.32688501967, -0.875570931527, -3.87634951025; 0, 40,1,1; 0.001731152542423344; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02411412344341312442; 1.87918770855; 2212; 0.975; 1.33688501967/-0.865570931527/-5; 0/0/0; 0;

0,4; 1.33121925856, -0.951821895149, 2.14838810792, 1.34121925856, -0.941821895149, 2.15838810792, 1.32121925856, -0.961821895149, 2.13838810792; 0, 30,1,1; 0.002821417383630953; 1; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 10 1/; 00004221411342341433; 0.255907448777; 2212; 0.975; 1.33121925856/-0.951821895149/-5; 0/0/0; 0;

0,4; 1.33554958878, -0.946708461053, 2.65932135747, 1.34554958878, -0.936708461053, 2.66932135747, 1.32554958878, -0.956708461053, 2.64932135747; 0, 30,1,1; 0.14831154956152626; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03141442344121313211; 1.38945412345; 2212; 0.975; 1.33554958878/-0.946708461053/-5; 0/0/0; 0;

0,4; 1.33117061477, -0.952384684926, 3.8955587583, 1.34117061477, -0.942384684926, 3.9055587583, 1.32117061477, -0.962384684926, 3.8855587583; 0, 30,1,1; 0.8499456854390887; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02111242442133131214; 1.00526337188; 2212; 0.975; 1.33117061477/-0.952384684926/-5; 0/0/0; 0;

0,4; 1.33347199795, -0.954398651501, 1.65825109196, 1.34347199795, -0.944398651501, 1.66825109196, 1.32347199795, -0.964398651501, 1.64825109196; 0, 2,1,1; 0.8200244500206073; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04323423441322214323; 0.735260319797; 2212; 0.975; 1.33347199795/-0.954398651501/-5; 0/0/0; 0;

1,5; 0.00618861318277, 2.74889519093, 3.2142239294, 0.0161886131828, 2.75889519093, 3.2242239294, -0.00381138681723, 2.73889519093, 3.2042239294; 0, 5,1,1; 0.6442443665755063; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01431134322414231313; 0.399577013271; 2212; 0.975; 0.00618861318277/2.74889519093/-5; 0/0/0; 0;

0,5; 0.0186903384827, 2.75913366741, 3.17688769867, 0.0286903384827, 2.76913366741, 3.18688769867, 0.00869033848271, 2.74913366741, 3.16688769867; 0, 5,1,1; 0.6217676683624955; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02423221311424144422; 0.609574073392; 2212; 0.975; 0.0186903384827/2.75913366741/-5; 0/0/0; 0;

0,5; -0.0205462400861, 2.73458459245, 2.31808541404, -0.0105462400861, 2.74458459245, 2.32808541404, -0.0305462400861, 2.72458459245, 2.30808541404; 0, 5,1,1; 0.12989189414580438; 0; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 8 1/; 00002233431112423114; 0.891259799981; 2212; 0.975; -0.0205462400861/2.73458459245/-5; 0/0/0; 0;

1,6; 1.25087776853, 2.64727872321, 2.59770783722, 1.26087776853, 2.65727872321, 2.60770783722, 1.24087776853, 2.63727872321, 2.58770783722; 0, 5,1,1; 0.2705142230864582; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01121312341441434123; 1.67751841166; 2212; 0.975; 1.25087776853/2.64727872321/-5; 0/0/0; 0;

0,6; 2.41736326183, 2.27904979817, 0.0749438403938, 2.42736326183, 2.28904979817, 0.0849438403938, 2.40736326183, 2.26904979817, 0.0649438403938; 0, 23,1,1; 0.05853835626825171; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01433314212142222132; 1.36953091857; 2212; 0.975; 2.41736326183/2.27904979817/-5; 0/0/0; 0;

0,6; 1.24905018209, 2.64542834241, -2.64792815455, 1.25905018209, 2.65542834241, -2.63792815455, 1.23905018209, 2.63542834241, -2.65792815455; 0, 39,1,1; 0.6392207324290003; 1; 0,3,1; 1 1 1/2 1 1/3 1 1/4 1 1/4 4 1/; 03411244244241334424; 0.959279058689; 2212; 0.975; 1.24905018209/2.64542834241/-5; 0/0/0; 0;

0,6; 1.24703700674, 2.64971877579, 2.78988174468, 1.25703700674, 2.65971877579, 2.79988174468, 1.23703700674, 2.63971877579, 2.77988174468; 0, 5,1,1; 0.38309759977710967; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03213311131341334243; 0.913064393764; 2212; 0.975; 1.24703700674/2.64971877579/-5; 0/0/0; 0;

1,7; -0.783154221715, -1.71865719169, 0.135166031748, -0.773154221715, -1.70865719169, 0.145166031748, -0.793154221715, -1.72865719169, 0.125166031748; 0, 3,1,1; 0.9214149268546257; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01431232333113234144; 1.6956201756; 2212; 0.975; -0.783154221715/-1.71865719169/-5; 0/0/0; 0;

0,7; -0.78927084395, -1.74463074168, -3.05049462794, -0.77927084395, -1.73463074168, -3.04049462794, -0.79927084395, -1.75463074168, -3.06049462794; 0, 0,1,1; 0.3832864719357071; 0; 0,3,1; 1 1 1/1 5 1/2 5 1/3 5 1/4 5 1/; 14330422313323431314; 0.334192866953; 2212; 0.975; -0.78927084395/-1.74463074168/-5; 0/0/0; 0;

0,7; -0.790223983602, -1.73120535002, -1.31357513527, -0.780223983602, -1.72120535002, -1.30357513527, -0.800223983602, -1.74120535002, -1.32357513527; 0, 3,1,1; 0.13139154598752806; 1; 0,9,1; 1 1 1/1 11 1/1 12 1/1 13 1/1 14 1/2 11 1/2 12 1/2 13 1/2 14 1/3 11 1/3 12 1/3 13 1/3 14 1/4 11 1/4 12 1/4 13 1/4 14 1/; 34144124410000444112; 1.33340214247; 2212; 0.975; -0.790223983602/-1.73120535002/-5; 0/0/0; 0;

0,7; -0.789004474508, -1.72433616781, -0.061356436941, -0.779004474508, -1.71433616781, -0.051356436941, -0.799004474508, -1.73433616781, -0.071356436941; 0, 3,1,1; 0.8397823555546222; 1; 0,3,1; 1 6 1/2 6 1/3 6 1/4 1 1/4 6 1/; 43224011213122211222; 1.00673555633; 2212; 0.975; -0.789004474508/-1.72433616781/-5; 0/0/0; 0;

1,8; -2.22711990667, -3.30877746234, 0.0135780801655, -2.21711990667, -3.29877746234, 0.0235780801655, -2.23711990667, -3.31877746234, 0.00357808016547; 0, 1,1,1; 0.8964783013743602; 0; 0,3,1; 1 1 1/1 10 1/2 10 1/3 10 1/4 10 1/; 11433233204442124224; 0.975800568639; 2212; 0.975; -2.22711990667/-3.30877746234/-5; 0/0/0; 0;

0,8; -2.23463756855, -3.30683605099, 1.30323844865, -2.22463756855, -3.29683605099, 1.31323844865, -2.24463756855, -3.31683605099, 1.29323844865; 0, 15,1,1; 0.7028422034033055; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04311213433311422332; 1.03425199377; 2212; 0.975; -2.23463756855/-3.30683605099/-5; 0/0/0; 0;

0,8; -2.23507380444, -3.30666195651, 1.19312438286, -2.22507380444, -3.29666195651, 1.20312438286, -2.24507380444, -3.31666195651, 1.18312438286; 0, 15,1,1; 0.6380768873055463; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03312233111412421412; 1.76503232044; 2212; 0.975; -2.23507380444/-3.30666195651/-5; 0/0/0; 0;

0,8; -2.24062758576, -3.30793433997, 1.2415655794, -2.23062758576, -3.29793433997, 1.2515655794, -2.25062758576, -3.31793433997, 1.2315655794; 0, 15,1,1; 0.6669229952951706; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00031313224141322142; 0.577923120572; 2212; 0.975; -2.24062758576/-3.30793433997/-5; 0/0/0; 0;

1,9; -0.503648293657, 3.54274608707, 1.38768321079, -0.493648293657, 3.55274608707, 1.39768321079, -0.513648293657, 3.53274608707, 1.37768321079; 0, 38,1,1; 0.8878420095948837; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03133331314313222322; 1.16141066719; 2212; 0.975; -0.503648293657/3.54274608707/-5; 0/0/0; 0;

1,10; 0.494826482043, 1.69668902762, 2.64254537806, 0.504826482043, 1.70668902762, 2.65254537806, 0.484826482043, 1.68668902762, 2.63254537806; 0, 44,1,1; 0.2236322743173481; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02431333323323443431; 0.187981514209; 2212; 0.975; 0.494826482043/1.69668902762/-5; 0/0/0; 0;

0,10; 0.492495321197, 1.69500320181, 3.06825752167, 0.502495321197, 1.70500320181, 3.07825752167, 0.482495321197, 1.68500320181, 3.05825752167; 0, 44,1,1; 0.4738625149273936; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03222342243442113411; 1.03896477352; 2212; 0.975; 0.492495321197/1.69500320181/-5; 0/0/0; 0;

0,10; 0.499887295314, 1.69761570015, -3.31730473058, 0.509887295314, 1.70761570015, -3.30730473058, 0.489887295314, 1.68761570015, -3.32730473058; 0, 11,1,1; 0.28364230812286295; 0; 0,5,1; 1 7 1/1 8 1/2 7 1/2 8 1/3 7 1/3 8 1/4 1 1/4 7 1/4 8 1/; 44133300322421412433; 0.409082196346; 2212; 0.975; 0.499887295314/1.69761570015/-5; 0/0/0; 0;

0,10; 0.495681925768, 1.69904614858, -3.42971479019, 0.505681925768, 1.70904614858, -3.41971479019, 0.485681925768, 1.68904614858, -3.43971479019; 0, 11,1,1; 0.22203483902952503; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04324121131343133212; 1.0664698836; 2212; 0.975; 0.495681925768/1.69904614858/-5; 0/0/0; 0;

1,11; 0.352598048273, -0.374377072642, 2.58483775608, 0.362598048273, -0.364377072642, 2.59483775608, 0.342598048273, -0.384377072642, 2.57483775608; 0, 13,1,1; 0.17289160600737263; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03321133424122313243; 0.665324684121; 2212; 0.975; 0.352598048273/-0.374377072642/-5; 0/0/0; 0;

0,11; 0.336528102829, -0.375151907162, -3.54800375621, 0.346528102829, -0.365151907162, -3.53800375621, 0.326528102829, -0.385151907162, -3.55800375621; 0, 24,1,1; 0.1089495025784169; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01133212432122241412; 1.31541588737; 2212; 0.975; 0.336528102829/-0.375151907162/-5; 0/0/0; 0;

0,11; 0.344336186547, -0.378621359104, 2.57173169214, 0.354336186547, -0.368621359104, 2.58173169214, 0.334336186547, -0.388621359104, 2.56173169214; 0, 13,1,1; 0.16658929363722474; 1; 0,3,1; 1 1 1/1 7 1/2 7 1/3 7 1/4 7 1/; 23311101434332234322; 0.535362850909; 2212; 0.975; 0.344336186547/-0.378621359104/-5; 0/0/0; 0;

0,11; 0.296517829843, -0.398607479472, -2.49070544861, 0.306517829843, -0.388607479472, -2.48070544861, 0.286517829843, -0.408607479472, -2.50070544861; 0, 24,1,1; 0.7094413149263025; 0; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 6 1/; 00002121224222444433; 1.77670257299; 2212; 0.975; 0.296517829843/-0.398607479472/-5; 0/0/0; 0;

1,12; -0.215666547478, 3.68227979094, 1.68725884607, -0.205666547478, 3.69227979094, 1.69725884607, -0.225666547478, 3.67227979094, 1.67725884607; 0, 38,1,1; 0.9799562214030009; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03342141443222332234; 1.22781504961; 2212; 0.975; -0.215666547478/3.68227979094/-5; 0/0/0; 0;

0,12; -0.220092223285, 3.68024503876, -0.826855596572, -0.210092223285, 3.69024503876, -0.816855596572, -0.230092223285, 3.67024503876, -0.836855596572; 0, 17,1,1; 0.5767290654076923; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/4 12 1/; 00012112242244134424; 0.713135924993; 2212; 0.975; -0.220092223285/3.68024503876/-5; 0/0/0; 0;

0,12; -0.218591206324, 3.67776678758, -0.809757031293, -0.208591206324, 3.68776678758, -0.799757031293, -0.228591206324, 3.66776678758, -0.819757031293; 0, 17,1,1; 0.5872370370522365; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04321321221233133334; 1.59279371015; 2212; 0.975; -0.218591206324/3.67776678758/-5; 0/0/0; 0;

0,12; -0.217458355364, 3.68235435737, -1.59076226869, -0.207458355364, 3.69235435737, -1.58076226869, -0.227458355364, 3.67235435737, -1.60076226869; 0, 17,1,1; 0.13922065440927295; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01423443442233211434; 0.916570295697; 2212; 0.975; -0.217458355364/3.68235435737/-5; 0/0/0; 0;

2,0; -0.13990397926, 3.19814636258, -0.637412225634, -0.12990397926, 3.20814636258, -0.627412225634, -0.14990397926, 3.18814636258, -0.647412225634; 0, 17,1,1; 0.6904606858879211; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04312133223111413332; 0.202722597009; 2212; 0.975; -0.13990397926/3.19814636258/-5; 0/0/0; 0;

0,0; -0.129126012242, 3.19989140478, -2.49363987216, -0.119126012242, 3.20989140478, -2.48363987216, -0.139126012242, 3.18989140478, -2.50363987216; 0, 11,1,1; 0.7750742236322115; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/4 13 1/; 00043311231424344112; 1.16516286899; 2212; 0.975; -0.129126012242/3.19989140478/-5; 0/0/0; 0;

0,0; -0.126533634479, 3.21233454654, 0.386757976758, -0.116533634479, 3.22233454654, 0.396757976758, -0.136533634479, 3.20233454654, 0.376757976758; 0, 38,1,1; 0.31857906647209444; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01241141413421242313; 0.711571176309; 2212; 0.975; -0.126533634479/3.21233454654/-5; 0/0/0; 0;

1,1; -2.94496807386, -1.55006427059, -0.777622619251, -2.93496807386, -1.54006427059, -0.767622619251, -2.95496807386, -1.56006427059, -0.787622619251; 0, 1,1,1; 0.45861829573939666; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03334312221124413113; 1.37404304191; 2212; 0.975; -2.94496807386/-1.55006427059/-5; 0/0/0; 0;

0,1; -2.91949248614, -1.54812046462, 2.06734864797, -2.90949248614, -1.53812046462, 2.07734864797, -2.92949248614, -1.55812046462, 2.05734864797; 0, 26,1,1; 0.044277506598071226; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04333432334431312213; 0.790090566482; 2212; 0.975; -2.91949248614/-1.54812046462/-5; 0/0/0; 0;

1,2; -1.92451225263, 0.776262940474, 0.241524821028, -1.91451225263, 0.786262940474, 0.251524821028, -1.93451225263, 0.766262940474, 0.231524821028; 0, 9,1,1; 0.17124708787405774; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01134213111432133213; 1.74013212854; 2212; 0.975; -1.92451225263/0.776262940474/-5; 0/0/0; 0;

0,2; -1.92182187592, 0.774876365794, -1.20327540045, -1.91182187592, 0.784876365794, -1.19327540045, -1.93182187592, 0.764876365794, -1.21327540045; 0, 29,1,1; 0.3025471662595207; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04323413433231111312; 0.227940495475; 2212; 0.975; -1.92182187592/0.774876365794/-5; 0/0/0; 0;

0,2; -1.92526188522, 0.776769818579, -0.603320857186, -1.91526188522, 0.786769818579, -0.593320857186, -1.93526188522, 0.766769818579, -0.613320857186; 0, 29,1,1; 0.6678873321563572; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 6 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00042311321411331244; 1.30864065673; 2212; 0.975; -1.92526188522/0.776769818579/-5; 0/0/0; 0;

1,3; -3.49734454078, 1.53136984749, -1.6780509752, -3.48734454078, 1.54136984749, -1.6680509752, -3.50734454078, 1.52136984749, -1.6880509752; 0, 34,1,1; 0.11253877330188183; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02324321414221232342; 0.00682311077904; 2212; 0.975; -3.49734454078/1.53136984749/-5; 0/0/0; 0;

1,4; 2.5771002706, -2.37304724718, 1.30858937475, 2.5871002706, -2.36304724718, 1.31858937475, 2.5671002706, -2.38304724718, 1.29858937475; 0, 19,1,1; 0.5404405367344137; 1; 0,5,1; 1 3 1/1 4 1/2 3 1/2 4 1/3 3 1/3 4 1/4 1 1/4 3 1/4 4 1/; 14002124134341112212; 0.98673524993; 2212; 0.975; 2.5771002706/-2.37304724718/-5; 0/0/0; 0;

0,4; 2.59221926415, -2.31405521757, 0.507077777204, 2.60221926415, -2.30405521757, 0.517077777204, 2.58221926415, -2.32405521757, 0.497077777204; 0, 14,1,1; 0.9521276750377705; 0; 0,5,1; 1 11 1/1 12 1/2 11 1/2 12 1/3 11 1/3 12 1/4 1 1/4 11 1/4 12 1/; 21334421240031333122; 1.36385353513; 2212; 0.975; 2.59221926415/-2.31405521757/-5; 0/0/0; 0;

0,4; 2.60047957859, -2.38876416759, 2.36727009014, 2.61047957859, -2.37876416759, 2.37727009014, 2.59047957859, -2.39876416759, 2.35727009014; 0, 19,1,1; 0.9966157968879299; 1; 0,5,1; 1 1 1/1 2 1/1 4 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00231414341322431414; 1.50239380592; 2212; 0.975; 2.60047957859/-2.38876416759/-5; 0/0/0; 0;

